Article ID,Title,Abstract,Title_p,Abstract_p,Date,contains_drug,contains_disease,contains_treatment,contains_symptom,contains_prevention,contains_healthcare_provider,contains_vaccine,contains_diagnosis
37701384,Vertebral osteomyelitis due to Lactobacillus paracasei in a diabetic patient. A ,"Staphylococci are the most frequent cause of vertebral osteomyelitis, but ",vertebr osteomyel due lactobacillu paracasei diabet patient,staphylococci frequent caus vertebr osteomyel,,False,True,True,False,False,False,False,False
37701368,Incident pulmonary hypertension in 13 488 cases investigated with repeat ,BACKGROUND: We addressed the paucity of data describing the characteristics and ,incid pulmonari hypertens 13 488 case investig repeat,background address pauciti data describ characterist,,False,True,False,False,False,False,False,False
37701339,Public Health Dimensions of CVD Prevention and Control - Global Perspectives and ,BACKGROUND: CVD remains a leading cause of death in Europe and worldwide ,public health dimens cvd prevent control global perspect,background cvd remain lead caus death europ worldwid,,False,True,False,False,True,False,False,False
37701331,Classical phenylketonuria presenting as maternal PKU syndrome in the offspring of ,Phenylketonuria (PKU) is an autosomal recessive inborn error of metabolism ,classic phenylketonuria present matern pku syndrom offspr,phenylketonuria pku autosom recess inborn error metabol,,False,True,False,True,False,False,False,False
37701161,Nail Whispers Revealing Dermatological and Systemic Secrets: An Analysis of Nail ,"Background and objective Nail disorders encompass a wide spectrum of conditions, ",nail whisper reveal dermatolog system secret analysi nail,background object nail disord encompass wide spectrum condit,,True,True,False,False,False,False,False,True
37701140,Trends in SAVR with biological vs. mechanical valves in middle-aged patients: ,"BACKGROUND/INTRODUCTION: Currently, despite continued issues with durability ( ",trend savr biolog mechan valv patient,current despit continu issu durabl,,False,True,False,False,False,False,False,False
37701139,Changes of ubiquitylated proteins in atrial fibrillation associated with heart ,BACKGROUND: Correlations between posttranslational modifications and atrial ,chang ubiquityl protein atrial fibril associ heart,background correl posttransl modif atrial,,False,True,False,False,False,False,False,False
37701027,Evaluating the role of serum uric acid in the risk stratification and therapeutic ,Background: Pulmonary arterial hypertension (PAH) is a malignant pulmonary ,evalu role serum uric acid risk stratif therapeut,background pulmonari arteri hypertens pah malign pulmonari,,True,True,True,False,False,False,False,False
37700997,Prevalence and Risk Factors Associated With Acute Kidney Injury After ,"BACKGROUND: Despite recent advancements in techniques, peri- and post-procedural ",preval risk factor associ acut kidney injuri,background despit recent advanc techniqu,,False,True,False,False,False,True,False,True
37700943,Effects of Different Anticoagulation Doses on Moderate-to-Severe COVID-19 ,Background COVID-19 is a prothrombotic disease that can cause thromboembolism and ,effect differ anticoagul dose,background prothrombot diseas caus thromboembol,,False,True,False,False,False,False,False,True
37700931,"Correlation of Serum Clara Cell Secretory Protein 16, Plasma Fibrinogen and Serum ",INTRODUCTION: Chronic obstructive pulmonary disease (COPD) has tremendous ,correl serum clara cell secretori protein 16 plasma fibrinogen serum,introduct chronic obstruct pulmonari diseas copd tremend,,False,True,True,False,False,False,False,True
37700777,Heart surgery in a pediatric patient with congenital heart disease and hemophilia ,"KEY CLINICAL MESSAGE: A multidisciplinary team approach, careful hemostasis, and ",heart surgeri pediatr patient congenit heart diseas hemophilia,key clinic messag multidisciplinari team approach care hemostasi,,False,True,False,False,False,False,False,False
37700757,The Prevention and Cardiac Rehabilitation Group of the Saudi Heart Association ,Cardiac rehabilitation (CR) is a cornerstone in the secondary prevention of ,prevent cardiac rehabilit group saudi heart associ,cardiac rehabilit cr cornerston secondari prevent,,False,True,True,False,True,False,False,False
37700756,Heart Failure Burden in Oman as a Mid-East Exemplar Versus Global Perspectives: ,"Heart failure (HF), a clinical syndrome caused by a structural and functional ",heart failur burden oman exemplar versu global perspect,heart failur hf clinic syndrom caus structur function,,False,True,False,False,False,False,False,False
37700697,The Role of Strain by Cardiac Magnetic Resonance Imaging in Predicting the ,Chronic thromboembolic pulmonary hypertension (CTEPH) is characterized by ,role strain cardiac magnet reson imag predict,chronic thromboembol pulmonari hypertens cteph character,,False,False,False,False,False,False,False,True
37700620,Unique clinical challenges for the teenager with congenital heart disease.,"PURPOSE OF REVIEW: On top of existing rites of passage, adolescents with ",uniqu clinic challeng teenag congenit heart diseas,purpos review top exist rite passag adolesc,2023-10-01,False,True,False,False,False,True,False,True
37700572,Evaluation of late gadolinium enhancement cardiac MRI using deep learning ,BACKGROUND: Deep learning (DL)-based methods have been used to improve the ,evalu late gadolinium enhanc cardiac mri use deep learn,background deep learn dl method use improv,,False,True,False,False,False,False,False,False
37700553,Risk assessment of post-myocardial infarction patients with preserved ejection ,BACKGROUND: Risk stratification for sudden cardiac death in post-myocardial ,risk assess infarct patient preserv eject,background risk stratif sudden cardiac death,,False,True,False,False,False,False,False,True
37700522,Two decades of heart regeneration research: Cardiomyocyte proliferation and ,Interest in vertebrate cardiac regeneration has exploded over the past two ,two decad heart regener research cardiomyocyt prolifer,interest vertebr cardiac regener explod past two,2023-09-12,False,True,False,False,False,False,False,False
37700515,A 47-Year-Old Woman with a Retained Central Venous Catheter Line Guidewire ,BACKGROUND A central venous catheter (CVC) is an indwelling catheter that is ,woman retain central venou cathet line guidewir,background central venou cathet cvc indwel cathet,2023-09-13,False,False,False,False,False,False,False,False
37700499,Cardiac magnetic resonance biomarkers as surrogate endpoints in cardiovascular ,"Cardiac magnetic resonance offers multiple facets in the diagnosis, risk ",cardiac magnet reson biomark surrog endpoint cardiovascular,cardiac magnet reson offer multipl facet diagnosi risk,2023-09-13,False,True,False,False,False,False,False,True
37700465,Single-Walled Carbon Nanotube Sensor Selection for the Detection of MicroRNA ,MicroRNAs (miRNAs) are single-stranded non-coding short ribonucleic acid ,carbon nanotub sensor select detect microrna,microrna mirna short ribonucl acid,2023-10-27,False,True,False,False,False,False,False,True
37700451,Rethinking the distribution of sleep services: discrepancy of obstructive sleep ,INTRODUCTION: Geographical location is increasingly recognised as a contributor ,rethink distribut sleep servic discrep obstruct sleep,introduct geograph locat increasingli recognis contributor,,False,True,False,False,False,False,False,True
37700370,The association of circulating endocannabinoids with neuroimaging and blood ,BACKGROUND: Preclinical studies highlight the importance of endogenous ,associ circul endocannabinoid neuroimag blood,background preclin studi highlight import endogen,2023-09-12,False,True,False,False,False,False,False,False
37700337,Transient lateral rectus palsy associated with acute coronary syndrome treated ,BACKGROUND: Patients who experience angina and acute myocardial infarction often ,transient later rectu palsi associ acut coronari syndrom treat,background patient experi angina acut myocardi infarct often,2023-09-13,False,True,False,False,False,False,False,True
37700335,Outcome assessment for out-of-hospital cardiac arrest patients in Singapore and ,BACKGROUND: Singapore and Osaka in Japan have comparable population sizes and ,outcom assess cardiac arrest patient singapor,background singapor osaka japan compar popul size,2023-09-12,False,False,False,False,False,False,False,False
37700259,Predicting mortality among patients with severe COVID-19 pneumonia based on ,BACKGROUND: Coronavirus disease 2019 (COVID-19) pneumonia remains a major public ,predict mortal among patient sever pneumonia base,background coronaviru diseas 2019 pneumonia remain major public,2023-09-12,False,True,False,False,False,False,False,False
37700245,Effects of a patient-centered digital health intervention in patients referred to ,BACKGROUND: Cardiac rehabilitation (CR) improves outcomes in heart disease yet ,effect digit health intervent patient refer,background cardiac rehabilit cr improv outcom heart diseas yet,2023-09-12,False,True,False,False,False,False,False,True
37700240,Management of respiratory failure in immune checkpoint inhibitors-induced overlap ,"BACKGROUND: Checkpoint inhibitor-induced overlap syndrome ([OS] myocarditis, and ",manag respiratori failur immun checkpoint overlap,background checkpoint overlap syndrom os myocard,2023-09-12,False,False,True,False,False,False,False,False
